"date","no2","o3","so2","rh","co","pm2p5","pm10","datetime"
"11/25/2023 2:05:00 AM",46.503,0,32.494,58.385,0,2.825,17.4,2023-11-25 02:05:00
"11/25/2023 2:15:00 AM",46.591,0,31.368,58.527,0,3.091,14.887,2023-11-25 02:15:00
"11/25/2023 2:20:00 AM",47.215,0,30.321,58.416,0,3.156,18.039,2023-11-25 02:20:00
"11/25/2023 2:30:00 AM",45.502,0,31.08,58.677,0,4.585,27.304,2023-11-25 02:30:00
"11/25/2023 2:45:00 AM",45.405,0,32.328,58.7,0,4.355,24.488,2023-11-25 02:45:00
"11/25/2023 2:50:00 AM",46.541,0,33.282,58.667,0,4.234,26.432,2023-11-25 02:50:00
"11/25/2023 2:55:00 AM",45.25,0,29.601,58.64,0,3.855,22.524,2023-11-25 02:55:00
"11/25/2023 3:05:00 AM",37.731,0,11.338,57.73,0,2.353,8.875,2023-11-25 03:05:00
"11/25/2023 3:15:00 AM",34.008,0,0,56.762,0,2.004,8.343,2023-11-25 03:15:00
"11/25/2023 3:20:00 AM",34.092,0,0,56.573,0,2.033,7.267,2023-11-25 03:20:00
"11/25/2023 3:25:00 AM",36.562,0,0.332,56.64,0,2.105,8.167,2023-11-25 03:25:00
"11/25/2023 3:30:00 AM",38.211,0,6.459,57.088,0,2.074,8.942,2023-11-25 03:30:00
"11/25/2023 3:35:00 AM",38.254,0,8.478,56.952,0,2.156,9.05,2023-11-25 03:35:00
"11/25/2023 3:40:00 AM",39.164,0,11.411,57.099,0,2.082,7.774,2023-11-25 03:40:00
"11/25/2023 3:45:00 AM",40.374,0,10.792,57.039,0,2.607,15.203,2023-11-25 03:45:00
"11/25/2023 3:50:00 AM",40.915,0,12.296,57.476,0,2.143,7.159,2023-11-25 03:50:00
"11/25/2023 4:00:00 AM",40.027,0,14.153,57.73,0,2.11,7.284,2023-11-25 04:00:00
"11/25/2023 4:05:00 AM",41.002,0,14.711,57.738,0,2.187,9.273,2023-11-25 04:05:00
"11/25/2023 4:10:00 AM",37.795,0,12.085,57.254,0,2.008,6.655,2023-11-25 04:10:00
"11/25/2023 4:25:00 AM",34.298,0,0,56.078,0,2.09,10.498,2023-11-25 04:25:00
"11/25/2023 4:30:00 AM",33.58,0,0,55.738,0,1.856,8.379,2023-11-25 04:30:00
"11/25/2023 4:40:00 AM",35.709,0,0,55.791,0,1.969,7.913,2023-11-25 04:40:00
"11/25/2023 4:50:00 AM",34.871,0,0,55.245,0,1.927,9.492,2023-11-25 04:50:00
"11/25/2023 5:00:00 AM",38.014,0,0.524,55.406,0,1.701,6.081,2023-11-25 05:00:00
"11/25/2023 5:05:00 AM",35.6,0,0,55.153,0,1.495,5.554,2023-11-25 05:05:00
"11/25/2023 5:20:00 AM",39.165,0,3.807,54.434,0,2.417,19.901,2023-11-25 05:20:00
"11/25/2023 5:25:00 AM",38.453,0,1.492,54.601,0,1.615,5.324,2023-11-25 05:25:00
"11/25/2023 5:35:00 AM",40.419,0,7.008,55.309,0,1.785,10.764,2023-11-25 05:35:00
"11/25/2023 5:40:00 AM",42.714,0,12.617,55.65,0,1.752,12.382,2023-11-25 05:40:00
"11/25/2023 5:45:00 AM",41.86,0,7.372,55.038,0,2.11,12.812,2023-11-25 05:45:00
"11/25/2023 6:00:00 AM",38.246,0,1.907,54.125,0,1.555,6.939,2023-11-25 06:00:00
"11/25/2023 6:05:00 AM",41.675,0,11.036,54.629,0,1.523,6.801,2023-11-25 06:05:00
"11/25/2023 6:10:00 AM",40.952,0,11.368,54.669,0,1.693,10.689,2023-11-25 06:10:00
"11/25/2023 6:20:00 AM",36.947,0,4.595,53.384,0,2.081,15.263,2023-11-25 06:20:00
"11/25/2023 6:30:00 AM",35.906,0,0.392,53.524,0,1.45,9.273,2023-11-25 06:30:00
"11/25/2023 6:35:00 AM",40.865,0,9.005,53.53,0,1.633,7.107,2023-11-25 06:35:00
"11/25/2023 6:40:00 AM",41.49,0,12.876,54.069,0,2.168,15.316,2023-11-25 06:40:00
"11/25/2023 6:45:00 AM",42.549,0,14.646,54.024,0,1.821,8.668,2023-11-25 06:45:00
"11/25/2023 6:50:00 AM",40.454,0,18.604,53.926,0,2.289,14.333,2023-11-25 06:50:00
"11/25/2023 7:10:00 AM",32.364,0,0,51.623,0,2.655,16.234,2023-11-25 07:10:00
"11/25/2023 7:15:00 AM",30.037,0,0,50.766,0,2.44,12.799,2023-11-25 07:15:00
"11/25/2023 7:25:00 AM",33.352,0,0,50.505,0,2.605,14.691,2023-11-25 07:25:00
"11/25/2023 7:35:00 AM",35.589,0,0,50.698,0,2.609,17.57,2023-11-25 07:35:00
"11/25/2023 7:40:00 AM",39.578,0,2.843,51.077,0,2.373,16.28,2023-11-25 07:40:00
"11/25/2023 7:45:00 AM",38.475,0,0,50.887,0,2.344,12.298,2023-11-25 07:45:00
"11/25/2023 7:55:00 AM",36.636,0,0,49.961,0,2.281,18.051,2023-11-25 07:55:00
"11/25/2023 8:00:00 AM",35.502,0,0,49.537,0,2.759,18.627,2023-11-25 08:00:00
"11/25/2023 8:05:00 AM",33.435,0,0,48.923,0,2.266,9.721,2023-11-25 08:05:00
"11/25/2023 8:10:00 AM",32.208,0,0,48.216,0,2.087,10.277,2023-11-25 08:10:00
"11/25/2023 8:15:00 AM",30.373,0,0,47.833,0,1.837,9.724,2023-11-25 08:15:00
"11/25/2023 8:20:00 AM",32.568,0,0,47.588,0,1.524,6.33,2023-11-25 08:20:00
"11/25/2023 8:25:00 AM",32.517,0,0,47.658,0,1.649,6.486,2023-11-25 08:25:00
"11/25/2023 8:30:00 AM",32.71,0,0,47.473,0,2.106,9.241,2023-11-25 08:30:00
"11/25/2023 8:35:00 AM",36.442,0,0,47.679,0,2.37,11.843,2023-11-25 08:35:00
"11/25/2023 8:40:00 AM",34.64,0,0,47.644,0,2.027,12.504,2023-11-25 08:40:00
"11/25/2023 8:45:00 AM",35.343,0,0,47.293,0,2.646,23.143,2023-11-25 08:45:00
"11/25/2023 8:50:00 AM",33.315,0,0,47.099,0,1.96,10.081,2023-11-25 08:50:00
"11/25/2023 8:55:00 AM",34.437,0,0,47.13,0,2.111,12.017,2023-11-25 08:55:00
"11/25/2023 9:00:00 AM",34.622,0,0,47.215,0,1.945,10.813,2023-11-25 09:00:00
"11/25/2023 9:05:00 AM",34.389,0,7.09,47.348,0.077,1.585,6.277,2023-11-25 09:05:00
"11/25/2023 9:10:00 AM",38.269,0,0,47.421,0,1.966,11.014,2023-11-25 09:10:00
"11/25/2023 9:15:00 AM",35.731,0,0,47.005,0,1.818,9.111,2023-11-25 09:15:00
"11/25/2023 9:20:00 AM",41.324,0,0,47.323,0,2.155,12.317,2023-11-25 09:20:00
"11/25/2023 9:25:00 AM",34.032,0,0,46.31,0,1.635,7.877,2023-11-25 09:25:00
"11/25/2023 9:30:00 AM",35.515,0,0,46.059,0,1.793,10.635,2023-11-25 09:30:00
"11/25/2023 9:35:00 AM",37.705,0,0,46.231,0,1.966,9.745,2023-11-25 09:35:00
"11/25/2023 9:45:00 AM",34.817,0,0,45.502,0,1.769,9.088,2023-11-25 09:45:00
"11/25/2023 9:55:00 AM",33.987,0,0,45.093,0,2.226,17.013,2023-11-25 09:55:00
"11/25/2023 10:00:00 AM",32.691,0,0,44.955,0,1.872,10.269,2023-11-25 10:00:00
"11/25/2023 10:10:00 AM",35.725,0,0,45.376,0,2.084,10.868,2023-11-25 10:10:00
"11/25/2023 10:15:00 AM",33.368,0,0,45.155,0,1.804,8.464,2023-11-25 10:15:00
"11/25/2023 10:20:00 AM",36.567,0,0,45.509,0,1.776,8.44,2023-11-25 10:20:00
"11/25/2023 10:25:00 AM",35.309,0,0,45.563,0,1.733,10.754,2023-11-25 10:25:00
"11/25/2023 10:30:00 AM",37.467,0,0,46.036,0,1.526,5.438,2023-11-25 10:30:00
"11/25/2023 10:35:00 AM",39.972,0,0.973,46.52,0,1.821,9.571,2023-11-25 10:35:00
"11/25/2023 10:45:00 AM",43.967,0,9.309,47.246,0,1.897,8.813,2023-11-25 10:45:00
"11/25/2023 10:50:00 AM",44.539,0,13.445,47.309,0,1.774,8.188,2023-11-25 10:50:00
"11/25/2023 11:00:00 AM",44.945,0,12.14,47.967,0,1.888,7.529,2023-11-25 11:00:00
"11/25/2023 11:05:00 AM",43.501,0,8.952,47.822,0,1.419,4.39,2023-11-25 11:05:00
"11/25/2023 11:10:00 AM",44.089,0,11.368,48.066,0,1.971,12.064,2023-11-25 11:10:00
"11/25/2023 11:15:00 AM",45.833,0,14.949,48.329,0,2.274,15.45,2023-11-25 11:15:00
"11/25/2023 11:20:00 AM",46.874,0,17.617,48.788,0,2.671,16.725,2023-11-25 11:20:00
"11/25/2023 11:25:00 AM",43.947,0,11.987,48.573,0,2.248,14.763,2023-11-25 11:25:00
"11/25/2023 11:30:00 AM",46.085,0,19.796,48.923,0.041,2.364,22.89,2023-11-25 11:30:00
"11/25/2023 11:35:00 AM",44.535,0,13.894,48.764,0,2.134,9.186,2023-11-25 11:35:00
"11/25/2023 11:40:00 AM",41.803,0,10.585,48.8,0,1.962,9.935,2023-11-25 11:40:00
"11/25/2023 11:45:00 AM",43.323,0,11.114,48.676,0,2.097,10.392,2023-11-25 11:45:00
"11/25/2023 11:55:00 AM",45.21,0,13.276,48.465,0,2.699,16.118,2023-11-25 11:55:00
"11/25/2023 12:00:00 PM",44.412,0,13.257,48.408,0,2.553,15.508,2023-11-25 12:00:00
"11/25/2023 12:05:00 PM",43.932,0,12.046,48.493,0,2.704,14.831,2023-11-25 12:05:00
"11/25/2023 12:10:00 PM",44.336,0,15.407,48.852,0,3.078,19.532,2023-11-25 12:10:00
"11/25/2023 12:20:00 PM",42.299,0,11.776,49.126,0,2.277,12.531,2023-11-25 12:20:00
"11/25/2023 12:25:00 PM",41.68,0,10.476,49.443,0,2.5,19.841,2023-11-25 12:25:00
"11/25/2023 12:40:00 PM",50.912,0,36.846,52.1,0,2.804,21.665,2023-11-25 12:40:00
"11/25/2023 12:45:00 PM",51.086,0,36.012,52.695,0,2.348,13.671,2023-11-25 12:45:00
"11/25/2023 12:50:00 PM",48.724,0,30.789,52.565,0,1.643,5.803,2023-11-25 12:50:00
"11/25/2023 12:55:00 PM",47.836,0,29.319,52.54,0.03,1.696,8.552,2023-11-25 12:55:00
"11/25/2023 1:00:00 PM",43.409,0,16.447,51.995,0,1.39,5.691,2023-11-25 13:00:00
"11/25/2023 1:05:00 PM",43.431,0,17.899,51.805,0,1.776,11.897,2023-11-25 13:05:00
"11/25/2023 1:10:00 PM",43.447,0,17.814,52.037,0,1.561,8.098,2023-11-25 13:10:00
"11/25/2023 1:15:00 PM",41.395,0,13.639,51.87,0,1.289,5.007,2023-11-25 13:15:00
"11/25/2023 1:20:00 PM",40.627,0,10.066,51.825,0,1.83,8.468,2023-11-25 13:20:00
"11/25/2023 1:25:00 PM",40.364,0,7.934,51.92,0,2.45,14.865,2023-11-25 13:25:00
"11/25/2023 1:30:00 PM",44.014,0,16.898,52.02,0,3.54,26.073,2023-11-25 13:30:00
"11/25/2023 1:35:00 PM",48.508,0,30.315,52.725,0.059,4.675,43.509,2023-11-25 13:35:00
"11/25/2023 1:45:00 PM",41.539,0,11.624,52.244,0,2.816,17.595,2023-11-25 13:45:00
"11/25/2023 1:50:00 PM",42.662,0,13.325,52.382,0,2.682,15.831,2023-11-25 13:50:00
"11/25/2023 2:05:00 PM",38.028,0,2.261,51.634,0,2.295,8.858,2023-11-25 14:05:00
"11/25/2023 2:10:00 PM",40.946,0,7.469,51.789,0,2.624,13.764,2023-11-25 14:10:00
"11/25/2023 2:20:00 PM",38.245,0,4.094,51.638,0,2.984,15.84,2023-11-25 14:20:00
"11/25/2023 2:25:00 PM",34.671,0,0,51.343,0,2.238,12.162,2023-11-25 14:25:00
"11/25/2023 2:35:00 PM",38.931,0,2.79,51.484,0,1.945,11.957,2023-11-25 14:35:00
"11/25/2023 2:40:00 PM",37.273,0,0,51.182,0,1.996,10.632,2023-11-25 14:40:00
"11/25/2023 2:50:00 PM",46.433,0,17.526,52.324,0,1.383,6.867,2023-11-25 14:50:00
"11/25/2023 2:55:00 PM",42.19,0,13.971,52.365,0.004,1.772,14.053,2023-11-25 14:55:00
"11/25/2023 3:00:00 PM",38.229,0,3.27,51.328,0,1.483,11.012,2023-11-25 15:00:00
"11/25/2023 3:05:00 PM",37.149,0,0.193,50.896,0,1.423,7.679,2023-11-25 15:05:00
"11/25/2023 3:20:00 PM",37.217,0,1.78,51.065,0,1.322,6.428,2023-11-25 15:20:00
"11/25/2023 3:25:00 PM",38.392,0,3.721,51.018,0,1.455,8.309,2023-11-25 15:25:00
"11/25/2023 3:30:00 PM",42.797,0,14.982,51.797,0.011,1.545,10.893,2023-11-25 15:30:00
"11/25/2023 3:35:00 PM",34.752,0,0,51.04,0,1.919,13.402,2023-11-25 15:35:00
"11/25/2023 3:40:00 PM",34.796,0,0,51.018,0,1.456,6.057,2023-11-25 15:40:00
"11/25/2023 3:45:00 PM",35.875,0,0,51.278,0,1.585,7.42,2023-11-25 15:45:00
"11/25/2023 3:50:00 PM",39.966,0,4.736,51.949,0,9.54,36.179,2023-11-25 15:50:00
"11/25/2023 3:55:00 PM",44.008,0,13.212,52.675,0,3.345,17.072,2023-11-25 15:55:00
"11/25/2023 4:00:00 PM",47.403,0,21.36,53.173,0,3.499,22.4,2023-11-25 16:00:00
"11/25/2023 4:05:00 PM",49.095,0,24.451,53.691,0,3.922,21.053,2023-11-25 16:05:00
"11/25/2023 4:10:00 PM",49.603,0,28.623,54.106,0,3.474,17.565,2023-11-25 16:10:00
"11/25/2023 4:15:00 PM",48.047,0,22.054,54.251,0,3.181,15.07,2023-11-25 16:15:00
"11/25/2023 4:25:00 PM",43.876,0,14.648,54.346,0,1.959,6.453,2023-11-25 16:25:00
"11/25/2023 4:35:00 PM",46.836,0,21.434,55.275,0,2.871,16.562,2023-11-25 16:35:00
"11/25/2023 4:40:00 PM",44.351,0,14.723,55.166,0,2.784,17.603,2023-11-25 16:40:00
"11/25/2023 4:45:00 PM",45.875,0,20.397,55.416,0,2.685,15.566,2023-11-25 16:45:00
"11/25/2023 4:55:00 PM",42.922,0,14.406,55.312,0,1.4,4.48,2023-11-25 16:55:00
"11/25/2023 5:00:00 PM",43.523,0,14.017,55.544,0,1.399,5.279,2023-11-25 17:00:00
"11/25/2023 5:05:00 PM",43.084,0,11.556,55.654,0,1.194,4.687,2023-11-25 17:05:00
"11/25/2023 5:10:00 PM",46.417,0,20.643,56.373,0,1.418,5.728,2023-11-25 17:10:00
"11/25/2023 5:20:00 PM",44.033,0,15.076,56.835,0,1.563,6.298,2023-11-25 17:20:00
"11/25/2023 5:25:00 PM",43.632,0,12.83,56.708,0,1.69,5.716,2023-11-25 17:25:00
"11/25/2023 5:30:00 PM",42.106,0,10.039,56.562,0,2.195,7.379,2023-11-25 17:30:00
"11/25/2023 5:40:00 PM",40.291,0,5.204,55.819,0,2.398,10.595,2023-11-25 17:40:00
"11/25/2023 5:45:00 PM",39.664,0,6.298,55.605,0,2.276,11.285,2023-11-25 17:45:00
"11/25/2023 5:50:00 PM",38.748,0,3.154,55.1,0,2.932,12.949,2023-11-25 17:50:00
"11/25/2023 5:55:00 PM",37.388,0,0,54.73,0,2.908,10.104,2023-11-25 17:55:00
"11/25/2023 6:00:00 PM",37.273,0,0,54.588,0,2.79,11.724,2023-11-25 18:00:00
"11/25/2023 6:05:00 PM",38.34,0,4.441,54.67,0,2.843,13.161,2023-11-25 18:05:00
"11/25/2023 6:10:00 PM",38.678,0,1.785,54.803,0,2.351,9.344,2023-11-25 18:10:00
"11/25/2023 6:15:00 PM",39.922,0,5.678,54.843,0,2.303,8.543,2023-11-25 18:15:00
"11/25/2023 6:20:00 PM",39.705,0,2.97,54.995,0,2.177,8.013,2023-11-25 18:20:00
"11/25/2023 6:25:00 PM",40.713,0,7.843,55.053,0,2.011,8.311,2023-11-25 18:25:00
"11/25/2023 6:30:00 PM",42.159,0,17.638,55.141,0.089,1.989,8.408,2023-11-25 18:30:00
"11/25/2023 6:35:00 PM",40.865,0,9.146,55.278,0,1.919,8.191,2023-11-25 18:35:00
"11/25/2023 6:40:00 PM",40.589,0,11.845,55.22,0.015,1.904,7.485,2023-11-25 18:40:00
"11/25/2023 6:45:00 PM",40.464,0,8.989,55.167,0,2.352,9.869,2023-11-25 18:45:00
"11/25/2023 6:50:00 PM",44.136,0,24.443,55.475,0.06,2.461,14.673,2023-11-25 18:50:00
"11/25/2023 7:05:00 PM",41.227,0,8.045,55.613,0,2.34,12.085,2023-11-25 19:05:00
"11/25/2023 7:10:00 PM",41.005,0,7.447,55.761,0,2.496,13.835,2023-11-25 19:10:00
"11/25/2023 7:15:00 PM",41.951,0,10.551,55.861,0,2.057,11.422,2023-11-25 19:15:00
"11/25/2023 7:20:00 PM",42.527,0,12.572,56.1,0,2.432,11.704,2023-11-25 19:20:00
"11/25/2023 7:25:00 PM",42.919,0,12.74,56.307,0,2.397,12.949,2023-11-25 19:25:00
"11/25/2023 7:35:00 PM",43.075,0,13.94,56.531,0,2.53,10.837,2023-11-25 19:35:00
"11/25/2023 7:40:00 PM",43.812,0,15.772,56.694,0,2.55,11.402,2023-11-25 19:40:00
"11/25/2023 7:45:00 PM",46.076,0,19.792,56.842,0,3.133,18.746,2023-11-25 19:45:00
"11/25/2023 7:50:00 PM",45.245,0,19.871,56.995,0,2.608,11.766,2023-11-25 19:50:00
"11/25/2023 7:55:00 PM",44.049,0,16.132,57.027,0,2.776,12.692,2023-11-25 19:55:00
"11/25/2023 8:10:00 PM",40.864,0,10.412,56.852,0,2.613,10.806,2023-11-25 20:10:00
"11/25/2023 8:15:00 PM",43.54,0,17.483,57.157,0,3.151,16.939,2023-11-25 20:15:00
"11/25/2023 8:20:00 PM",40.881,0,11.243,57.124,0,2.604,12.499,2023-11-25 20:20:00
"11/25/2023 8:25:00 PM",41.754,0,12.397,57.189,0,2.486,10.897,2023-11-25 20:25:00
"11/25/2023 8:35:00 PM",48.608,0,27.14,57.59,0.006,3.158,19.285,2023-11-25 20:35:00
"11/25/2023 8:40:00 PM",40.785,0,12.242,57.049,0.01,3.176,19.861,2023-11-25 20:40:00
"11/25/2023 8:45:00 PM",41.905,0,16.011,57.166,0.046,3.281,17.739,2023-11-25 20:45:00
"11/25/2023 8:50:00 PM",40.519,0,12.095,57.173,0,2.88,15.659,2023-11-25 20:50:00
"11/25/2023 8:55:00 PM",40.595,0,13.034,57.178,0,3.038,14.826,2023-11-25 20:55:00
"11/25/2023 9:00:00 PM",43.775,0,16.636,57.491,0,3.097,16.541,2023-11-25 21:00:00
"11/25/2023 9:05:00 PM",42.579,0,13.133,57.451,0,2.676,10.169,2023-11-25 21:05:00
"11/25/2023 9:10:00 PM",41.951,0,13.063,57.52,0,2.791,13.173,2023-11-25 21:10:00
"11/25/2023 9:15:00 PM",43.781,0,15.067,57.416,0,2.957,11.278,2023-11-25 21:15:00
"11/25/2023 9:25:00 PM",42.55,0,13.884,57.609,0,2.668,11.756,2023-11-25 21:25:00
"11/25/2023 9:35:00 PM",40.397,0,8.711,57.415,0,1.864,7.828,2023-11-25 21:35:00
"11/25/2023 9:40:00 PM",41.721,0,15.32,57.604,0.007,2.137,8.749,2023-11-25 21:40:00
"11/25/2023 9:45:00 PM",40.637,0,11.545,57.716,0,1.929,6.433,2023-11-25 21:45:00
"11/25/2023 9:50:00 PM",40.84,0,7.932,57.732,0,1.996,7.4,2023-11-25 21:50:00
"11/25/2023 10:00:00 PM",41.636,0,14.017,57.979,0,1.941,10.435,2023-11-25 22:00:00
"11/25/2023 10:05:00 PM",41.919,0,13.293,58.02,0,1.819,7.344,2023-11-25 22:05:00
"11/25/2023 10:10:00 PM",39.592,0,9.201,57.689,0,1.658,5.742,2023-11-25 22:10:00
"11/25/2023 10:15:00 PM",39.386,0,10.245,57.589,0,1.843,9.315,2023-11-25 22:15:00
"11/25/2023 10:25:00 PM",37.334,0,3.258,56.999,0,1.989,8.112,2023-11-25 22:25:00
"11/25/2023 10:30:00 PM",35.607,0,3.727,56.671,0,1.7,6.382,2023-11-25 22:30:00
"11/25/2023 10:35:00 PM",35.848,0,0,56.484,0,1.538,6.012,2023-11-25 22:35:00
"11/25/2023 10:40:00 PM",37.961,0,3.742,56.763,0,1.558,6.853,2023-11-25 22:40:00
"11/25/2023 10:45:00 PM",38.162,0,3.074,56.781,0,1.415,5.733,2023-11-25 22:45:00
"11/25/2023 10:50:00 PM",38.467,0,7.409,56.853,0,1.46,6.479,2023-11-25 22:50:00
"11/25/2023 10:55:00 PM",39.635,0,7.377,56.899,0,1.507,6.407,2023-11-25 22:55:00
"11/25/2023 11:00:00 PM",42.267,0,11.311,57.141,0,1.506,6.825,2023-11-25 23:00:00
"11/25/2023 11:05:00 PM",41.001,0,8.221,57.182,0,1.412,6.682,2023-11-25 23:05:00
"11/25/2023 11:10:00 PM",41.249,0,8.723,57.343,0,1.54,6.458,2023-11-25 23:10:00
"11/25/2023 11:15:00 PM",41.441,0,11.558,57.556,0,1.611,8.741,2023-11-25 23:15:00
"11/25/2023 11:20:00 PM",42.929,0,12.371,57.89,0,1.556,7.973,2023-11-25 23:20:00
"11/25/2023 11:25:00 PM",43.179,0,12.674,57.795,0,1.759,10.192,2023-11-25 23:25:00
"11/25/2023 11:35:00 PM",39.913,0,6.021,57.504,0,1.556,6.753,2023-11-25 23:35:00
"11/25/2023 11:40:00 PM",39.598,0,6.294,57.542,0,1.463,6.142,2023-11-25 23:40:00
"11/25/2023 11:50:00 PM",40.449,0,7.795,57.533,0,1.44,7.578,2023-11-25 23:50:00
"11/25/2023 11:55:00 PM",40.632,0,10.128,57.465,0,1.618,9.64,2023-11-25 23:55:00
"11/26/2023 12:00:00 AM",40.373,0,10.195,57.259,0,2.047,12.029,2023-11-26
"11/26/2023 12:05:00 AM",42.361,0,14.381,57.436,0,1.644,7.773,2023-11-26 00:05:00
"11/26/2023 12:15:00 AM",40.225,0,8.411,57.487,0,1.753,7.845,2023-11-26 00:15:00
"11/26/2023 12:25:00 AM",39.263,0,8.765,57.672,0,1.682,5.308,2023-11-26 00:25:00
"11/26/2023 12:30:00 AM",41.262,0,20.513,57.967,0,1.596,6.607,2023-11-26 00:30:00
"11/26/2023 12:35:00 AM",39.801,0,10.005,57.69,0,1.542,6.493,2023-11-26 00:35:00
"11/26/2023 12:40:00 AM",41.732,0,16.262,58.108,0,1.565,6.503,2023-11-26 00:40:00
"11/26/2023 12:50:00 AM",42.327,0,13.02,58.192,0,1.538,6.146,2023-11-26 00:50:00
"11/26/2023 12:55:00 AM",41.823,0,15.536,58.166,0,1.669,7.38,2023-11-26 00:55:00
"11/26/2023 1:00:00 AM",40.298,0,10.893,58.097,0,1.73,5.661,2023-11-26 01:00:00
"11/26/2023 1:05:00 AM",41.406,0,17.104,58.005,0,1.577,7.311,2023-11-26 01:05:00
"11/26/2023 1:10:00 AM",39.829,0,14.09,57.969,0,1.908,9.348,2023-11-26 01:10:00
"11/26/2023 1:20:00 AM",39.443,0,10.46,57.84,0,1.455,6.403,2023-11-26 01:20:00
"11/26/2023 1:30:00 AM",39.363,0,11.007,57.678,0,1.576,6.492,2023-11-26 01:30:00
"11/26/2023 1:45:00 AM",37.12,0,1.389,57.168,0,1.842,8.07,2023-11-26 01:45:00
"11/26/2023 1:50:00 AM",36.934,0,1.605,57.103,0,1.502,4.756,2023-11-26 01:50:00
"11/26/2023 1:55:00 AM",37.583,0,4.83,57.162,0,1.55,5.229,2023-11-26 01:55:00
"11/26/2023 2:00:00 AM",38.116,0,4.969,57.301,0,1.548,5.053,2023-11-26 02:00:00
"11/26/2023 2:05:00 AM",37.788,0,4.782,57.396,0,1.565,4.445,2023-11-26 02:05:00
"11/26/2023 2:10:00 AM",37.005,0,2.087,57.143,0,1.537,4.415,2023-11-26 02:10:00
"11/26/2023 2:15:00 AM",37.606,0,2.807,57.118,0,1.565,5.284,2023-11-26 02:15:00
"11/26/2023 2:20:00 AM",38.316,0,3.706,57.156,0,1.396,6.224,2023-11-26 02:20:00
"11/26/2023 2:25:00 AM",37.937,0,3.256,57.191,0,1.534,5.045,2023-11-26 02:25:00
"11/26/2023 2:30:00 AM",36.63,0,0,56.778,0,1.355,5.422,2023-11-26 02:30:00
"11/26/2023 2:40:00 AM",36.684,0,0,56.848,0,1.631,5.479,2023-11-26 02:40:00
"11/26/2023 2:45:00 AM",36.292,0,0,56.558,0,1.673,5.934,2023-11-26 02:45:00
"11/26/2023 2:50:00 AM",37.407,0,0,56.609,0,1.644,5.652,2023-11-26 02:50:00
"11/26/2023 3:00:00 AM",38.398,0,2.309,56.718,0,1.665,5.403,2023-11-26 03:00:00
"11/26/2023 3:05:00 AM",38.492,0,4.3,56.826,0,1.743,6.5,2023-11-26 03:05:00
"11/26/2023 3:15:00 AM",39.875,0,10.613,56.932,0,1.335,5.227,2023-11-26 03:15:00
"11/26/2023 3:25:00 AM",39.005,0,2.068,56.876,0,1.239,4.361,2023-11-26 03:25:00
"11/26/2023 3:35:00 AM",40.096,0,3.484,57.216,0,1.163,3.052,2023-11-26 03:35:00
"11/26/2023 3:40:00 AM",40.1,0,5.824,57.333,0,1.193,4.796,2023-11-26 03:40:00
"11/26/2023 3:50:00 AM",40.336,0,5.51,57.535,0,0.869,2.17,2023-11-26 03:50:00
"11/26/2023 3:55:00 AM",41.436,0,9.98,57.68,0,0.879,2.688,2023-11-26 03:55:00
"11/26/2023 4:00:00 AM",41.16,0,9.143,57.849,0,0.947,2.086,2023-11-26 04:00:00
"11/26/2023 4:05:00 AM",42.255,0,10.338,57.973,0,1.076,3.693,2023-11-26 04:05:00
"11/26/2023 4:20:00 AM",39.004,0,4.879,57.856,0,2.005,7.154,2023-11-26 04:20:00
"11/26/2023 4:30:00 AM",40.212,0,7.805,58.151,0,1.804,7.76,2023-11-26 04:30:00
"11/26/2023 4:35:00 AM",41.149,0,13.11,58.502,0,2.016,11.612,2023-11-26 04:35:00
"11/26/2023 4:40:00 AM",40.808,0,14.325,58.62,0,1.461,6.323,2023-11-26 04:40:00
"11/26/2023 4:45:00 AM",42.542,0,15.708,58.917,0,1.63,6.079,2023-11-26 04:45:00
"11/26/2023 4:50:00 AM",40.379,0,16.447,58.929,0,1.469,4.537,2023-11-26 04:50:00
"11/26/2023 4:55:00 AM",41.811,0,19.848,59.033,0,1.98,15.443,2023-11-26 04:55:00
"11/26/2023 5:00:00 AM",41.213,0,20.457,59.139,0,1.232,5.192,2023-11-26 05:00:00
"11/26/2023 5:05:00 AM",41.311,0,18.389,59.277,0,1.018,4.724,2023-11-26 05:05:00
"11/26/2023 5:10:00 AM",43.103,0,21.546,59.685,0,0.932,5.272,2023-11-26 05:10:00
"11/26/2023 5:15:00 AM",42.322,0,22.227,59.626,0,0.875,3.186,2023-11-26 05:15:00
"11/26/2023 5:20:00 AM",43.566,0,28.455,59.716,0.039,1.051,5.475,2023-11-26 05:20:00
"11/26/2023 5:25:00 AM",42.368,0,24.183,59.678,0,0.964,4.169,2023-11-26 05:25:00
"11/26/2023 5:30:00 AM",43.157,0,23.482,59.803,0,1.206,7.043,2023-11-26 05:30:00
"11/26/2023 5:45:00 AM",43.837,0,28.668,60.146,0,1.309,6.728,2023-11-26 05:45:00
"11/26/2023 5:50:00 AM",43.688,0,28.749,60.116,0,1.526,5.905,2023-11-26 05:50:00
"11/26/2023 6:00:00 AM",43.439,0,25.635,60.172,0,1.427,7.979,2023-11-26 06:00:00
"11/26/2023 6:05:00 AM",42.313,0,23.859,60.055,0,1.703,6.349,2023-11-26 06:05:00
"11/26/2023 6:10:00 AM",42.2,0,21.076,59.848,0,2.145,12.777,2023-11-26 06:10:00
