"","date","humidity","temperature","pm1.0_atm","pm1.0_atm_a","pm1.0_atm_b","pm2.5_atm","pm2.5_atm_a","pm2.5_atm_b","pm2.5_cf_1","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_id","PM2.5"
"4872","2024-02-09 05:00:00",42.3,32.3888888888889,8.59783333333333,8.643,8.55266666666667,10.9243333333333,11.0963333333333,10.7523333333333,10.9243333333333,11.0963333333333,10.7523333333333,"Dona_Suzana_indoor",7.82809066666667
"4873","2024-02-09 06:00:00",41.9333333333333,32.1111111111111,9.51016666666667,9.53033333333333,9.49,12.6585,12.781,12.536,12.6585,12.781,12.536,"Dona_Suzana_indoor",8.76840066666667
"4874","2024-02-09 07:00:00",41.6,31.8888888888889,12.1065,12.2453333333333,11.9676666666667,16.6455,16.859,16.432,16.6455,16.859,16.432,"Dona_Suzana_indoor",10.886322
"4875","2024-02-09 08:00:00",42.0333333333333,31.7222222222222,9.234,9.18733333333333,9.28066666666667,11.4615,11.4853333333333,11.4376666666667,11.4615,11.4853333333333,11.4376666666667,"Dona_Suzana_indoor",8.13255266666667
"4876","2024-02-09 09:00:00",42.2666666666667,31.5,6.5495,6.36266666666667,6.73633333333333,7.95533333333333,7.881,8.02966666666667,7.95533333333333,7.881,8.02966666666667,"Dona_Suzana_indoor",6.275208
"4877","2024-02-09 10:00:00",41.2,31.8518518518519,5.61466666666667,5.52966666666667,5.69966666666667,6.88166666666667,6.961,6.80233333333333,6.88166666666667,6.961,6.80233333333333,"Dona_Suzana_indoor",5.80455333333333
"4878","2024-02-09 11:00:00",38,32.3888888888889,5.83,5.697,5.963,7.73166666666667,7.667,7.79633333333333,7.73583333333333,7.66733333333333,7.80433333333333,"Dona_Suzana_indoor",6.52797666666667
"4879","2024-02-09 12:00:00",32.3333333333333,33.2777777777778,6.40966666666667,6.15833333333333,6.661,7.7005,7.484,7.917,7.7005,7.484,7.917,"Dona_Suzana_indoor",6.99792866666667
"4880","2024-02-09 13:00:00",27.9666666666667,34.1111111111111,4.3125,4.16666666666667,4.45833333333333,5.2295,5.14133333333333,5.31766666666667,5.2295,5.14133333333333,5.31766666666667,"Dona_Suzana_indoor",6.07953133333333
"4881","2024-02-09 14:00:00",24.0666666666667,35.0185185185185,2.55833333333333,2.17933333333333,2.93733333333333,3.20966666666667,2.82133333333333,3.598,3.20966666666667,2.82133333333333,3.598,"Dona_Suzana_indoor",5.35731866666667
"4882","2024-02-09 15:00:00",28.3666666666667,35.9259259259259,4.60533333333333,4.125,5.08566666666667,5.88916666666667,5.46433333333333,6.314,5.88916666666667,5.46433333333333,6.314,"Dona_Suzana_indoor",6.39071666666667
"4883","2024-02-09 16:00:00",37.1333333333333,35.8888888888889,7.587,7.16766666666667,8.00633333333333,9.7155,9.42133333333333,10.0096666666667,9.7155,9.42133333333333,10.0096666666667,"Dona_Suzana_indoor",7.64002866666667
"4884","2024-02-09 17:00:00",36.9666666666667,37.3148148148148,9.40233333333333,9.144,9.66066666666667,11.88,11.774,11.986,11.88,11.774,11.986,"Dona_Suzana_indoor",8.78859333333333
"4885","2024-02-09 18:00:00",35.9666666666667,37.6851851851852,7.405,7.035,7.775,8.73316666666667,8.517,8.94933333333333,8.73316666666667,8.517,8.94933333333333,"Dona_Suzana_indoor",7.22585266666667
